nodeID,networkCanvasEgoUUID_x,networkCanvasUUID,name,user_layout_x,user_layout_y,user_layout_screenSpaceX,user_layout_screenSpaceY,session_id,networkCanvasEgoUUID_y,networkCanvasCaseID,networkCanvasSessionID,networkCanvasProtocolName,sessionStart,sessionFinish,sessionExported,APP_VERSION,COMMIT_HASH,secret_word,in_gcc
3,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WAhTMmxJoA,knowledge,0.4257558963172838,0.4592890779279963,817.45,583.97,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,1.0
4,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,acTsAWfdzn,optimisation,0.5797744017734889,0.7497341637551268,1113.17,270.29,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,0.0
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,N7PLUDZOj9,policy,0.5721872832781094,0.622132766216011,1098.6,408.1,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,0.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,vXCsxVu5lG,privacy,0.6617152815235883,0.661020811180313,1270.49,366.1,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,0.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ndsons1JEx,social networks,0.4773483020858648,0.6926173477138083,916.51,331.97,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,0.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,OruxeroRhC,structure,0.3764396260973166,0.6257785204314142,722.76,404.16,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,0.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,m3bCphZ8J2,technology,0.5114903353150729,0.4033875132918122,982.06,644.34,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,1.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,YfjJV5hkMD,truth,0.3582305417084057,0.5115448883487772,687.8,527.53,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,1.0
11,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,KaMS6JqOHq,ethics,0.4454824044052706,0.3608537141121069,855.33,690.28,cmh205bqc001qsa273cbrl5cg,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh205bqc001qsa273cbrl5cg,FSDS_ConceptMap_v01.netcanvas,2025-10-22T13:01:30.660Z,2025-10-22T13:04:06.552Z,2025-10-24T12:36:28.563Z,v3.0.0,Unknown commit hash,Gem,0.0
1,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ZuysvCGddv,AI,0.3030463911009986,0.4847507331378299,581.85,556.47,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
2,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,bihlMPLDwN,community,0.6056124383769435,0.4870967741935484,1162.78,553.94,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
3,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,kojNKla2jv,context,0.5570724307925673,0.356891495601173,1069.58,694.56,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
4,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,S941vbbT0r,design,0.535229427379598,0.4483870967741935,1027.64,595.74,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
5,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WAhTMmxJoA,knowledge,0.3062823916066237,0.5950146627565982,588.06,437.38,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
6,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,WZuDbuOSgL,macro-micro,0.472127417519909,0.6278592375366568,906.48,401.91,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,1.0
7,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,l5ng7z2jql,user experience,0.633927442801163,0.3111436950146628,1217.14,743.96,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
8,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,ndsons1JEx,social networks,0.6735684489950702,0.5809384164222874,1293.25,452.59,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
9,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,uBiRoP3A3s,progress,0.379092402983188,0.5328445747800586,727.86,504.53,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
10,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,qlYrXp5pWY,power,0.5247124257363165,0.682991202346041,1007.45,342.37,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,1.0
11,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,FXe1ucLJSr,perspective,0.4349134117052206,0.406158357771261,835.03,641.35,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
12,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,acTsAWfdzn,optimisation,0.5878144355960055,0.2325513196480938,1128.6,828.84,cmh4n1pe9003gsa27d06mabf0,7be8425e-a3ba-4d37-a9c9-14ea20de21cb,Anonymous Participant,cmh4n1pe9003gsa27d06mabf0,FSDS_ConceptMap_v01.netcanvas,2025-10-24T09:18:05.257Z,2025-10-24T09:22:43.127Z,2025-10-24T12:35:48.005Z,v3.0.0,Unknown commit hash,cookie,0.0
